,kd_sekolah,kurikulum,daerah_khusus,wilayah_bagian,jenis_wilayah,status_wilayah,proporsi_pendidik_min_s1,proporsi_pendidik_sertifikasi,jumlah_peserta_didik,jumlah_pendidik,rasio_pendidik_peserta_didik,jumlah_r_kelas,ketersediaan_internet,ketersediaan_listrik,jumlah_komp_milik,jumlah_perpus,jumlah_rombel,jumlah_siswa_rombel,jumlah_siswa_penerima_PIP,rasio_siswa_penerima_PIP,kd_siswa_an,Apakah kamu perempuan atau laki-laki?,Ada berapa keluarga yang tinggal bersama di rumahmu?,Apa jenjang sekolah tertinggi yang diselesaikan ayahmu?,Apa jenjang sekolah tertinggi yang diselesaikan ibumu?,Apa pekerjaan ayahmu?,Apa pekerjaan ibumu?,Kepemilikan Meja belajar di rumah,Kamar tidur untuk dirimu sendiri (tidak berbagi dengan saudara atau orang lain),Tempat belajar yang tenang di rumah,Listrik dan lampu untuk belajar di rumah pada malam hari,"Komputer, laptop, atau tablet yang bisa kamu pakai untuk keperluan belajar atau tugas sekolah",Kepemilikan perangkat lunak (software atau program komputer) pendidikan,Sambungan ke internet di rumah,"Kepemilikan alat baca buku digital (seperti Kindle, Kobo, dll)","Kepemilikan buku-buku fiksi/sastra seperti novel, kumpulan cerpen, atau kumpulan puisi",Kepemilikan buku-buku tentang sains atau teknologi,"Kepemilikan buku-buku tentang seni, musik, atau desain","Kepemilikan buku-buku tentang bahasa, termasuk kamus",Kepemilikan buku-buku yang bisa membantumu mengerjakan tugas-tugas sekolah,Kepemilikan televisi layar datar,Kepemilikan mobil,Kepemilikan Pendingin Ruangan (AC),"Kepemilikan telepon seluler (handphone) dengan akses internet (misal, smartphone)",Kepemilikan komputer tablet (Tab/iPad),Kpemilikan karya-karya seni (misal: lukisan/patung seni),kelas_nilai_AN
12809,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-107-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Manajer atau pemimpin/kepala/pejabat di kantor pemerintah, perusahaan BUMN, atau perusahaan swasta.","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Dua,Satu,Satu,Tiga atau lebih,Satu,Satu,cukup
12810,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-116-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,SD,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Dua,Satu,Tidak ada,Tiga atau lebih,Tidak ada,Tidak ada,tinggi
12811,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-125-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,Sarjana (S1),"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Tidak ada,Satu,Tidak ada,Tidak ada,cukup
12812,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-134-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),"Diploma (D1, D2, atau D3)","Diploma (D1, D2, atau D3)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Ada,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Dua,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Tiga atau lebih,tinggi
12813,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-143-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SD,SD,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Satu,tinggi
12814,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-152-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,Sarjana (S1),Tidak tahu.,"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Dua,cukup
12815,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-169-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Ada,Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Tidak ada,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Tidak ada,tinggi
12817,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-187-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,"Diploma (D1, D2, atau D3)",Tidak tahu.,"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Tiga atau lebih,Satu,Tidak ada,cukup
12818,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-196-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,SMP,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Satu,Tiga atau lebih,Satu,Tidak ada,tinggi
12819,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-205-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,SD,"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Kira-kira 26-100 buku,Kira-kira 11-25 buku,Satu,Tidak ada,Tidak ada,Dua,Satu,Tiga atau lebih,cukup
12820,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-214-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Tidak ada,tinggi
12821,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-223-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMP,"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Dua,Tidak ada,Tidak ada,cukup
12822,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-232-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SD,SMA/SMK,"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)","Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)",Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 11-25 buku,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Tiga atau lebih,Satu,Satu,cukup
12823,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-249-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Tenaga pemasaran (seperti sales, marketing)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Dua,Satu,Dua,Tiga atau lebih,Satu,Tidak ada,cukup
12825,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-267-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMP,SMA/SMK,Tidak tahu.,"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Tidak ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 11-25 buku,Tidak ada,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Dua,tinggi
12826,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-276-24,Laki-laki,Keluargaku bersama satu keluarga lain,Tidak Tahu,Tidak Tahu,"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Satu,Satu,Satu,Satu,Satu,Tidak ada,cukup
12827,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-285-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,Perwira militer (TNI/tentara) atau polisi (Polri),"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Dua,Tiga atau lebih,Dua,Tiga atau lebih,Satu,Tidak ada,cukup
12828,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-294-24,Perempuan,Keluargaku bersama satu keluarga lain,SD,SD,"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,cukup
12829,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-303-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,Tidak Tahu,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Dua,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,cukup
12830,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-312-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMP,SD,Tidak tahu.,Tidak tahu.,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Tidak ada,cukup
12831,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-329-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,Tidak Tahu,Tidak tahu.,Tidak tahu.,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Kira-kira 11-25 buku,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Kira-kira 26-100 buku,Kira-kira 1-10 buku,Satu,Satu,Satu,Satu,Tidak ada,Satu,cukup
12833,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-347-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,Tidak Tahu,Tidak tahu.,Tidak tahu.,Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira lebih dari 100 buku,Satu,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,cukup
12834,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-356-24,Laki-laki,Keluargaku bersama satu keluarga lain,SMA/SMK,Tidak Tahu,"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Dua,Tiga atau lebih,Tidak ada,Tidak ada,cukup
12835,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-365-24,Perempuan,Keluargaku bersama tiga atau lebih keluarga lain,SMA/SMK,Sarjana (S1),"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,rendah
12837,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-383-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMP,"Pensiunan dari karyawan pemerintah, perusahaan swasta, militer, atau polisi","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Tidak ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Satu,Tidak ada,Tidak ada,Dua,Satu,Tidak ada,cukup
12838,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-392-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)",Tidak ada,Ada,Tidak ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Tidak ada,Tiga atau lebih,Tidak ada,Dua,cukup
12839,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-409-24,Perempuan,Keluargaku bersama tiga atau lebih keluarga lain,SMA/SMK,SMA/SMK,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Satu,Tiga atau lebih,Satu,Tiga atau lebih,cukup
12840,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-418-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Ada,Tidak ada,Tidak ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Tidak ada,cukup
12841,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-427-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMP,SMP,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Dua,Tiga atau lebih,Satu,Dua,Tidak ada,cukup
12842,7100284,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,100.0,61.1111111111111,295.0,18.0,16.38888888888889,12.0,Ada,Ada,12.0,1.0,13.0,98.0,62.0,21.0169491525424,7100284-436-24,Laki-laki,Keluargaku bersama tiga atau lebih keluarga lain,SMP,SMA/SMK,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Satu,Satu,Satu,Tidak ada,cukup
